"","type","street","month","latitude","longitude","ward"
"8527","public-order","On or near Shadwell Street","2017-06","52.486373","-1.897962","Aston"
"8528","public-order","On or near Suffolk Place","2017-06","52.476218","-1.901387","Ladywood"
"8529","public-order","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8530","public-order","On or near Ridley Street","2017-06","52.473857","-1.906265","Ladywood"
"8531","public-order","On or near Shopping Area","2017-06","52.474298","-1.896047","Nechells"
"8532","public-order","On or near St Chad's Circus Queensway","2017-06","52.485125","-1.899570","Aston"
"8533","public-order","On or near Parking Area","2017-06","52.472975","-1.916616","Ladywood"
"8534","public-order","On or near Bus/coach Station","2017-06","52.479129","-1.899746","Ladywood"
"8535","public-order","On or near Parking Area","2017-06","52.475494","-1.896280","Nechells"
"8536","public-order","On or near Bradshaw Close","2017-06","52.471415","-1.910377","Ladywood"
"8537","public-order","On or near Further/higher Educational Building","2017-06","52.488244","-1.889358","Nechells"
"8538","public-order","On or near Civic Close","2017-06","52.479938","-1.911523","Ladywood"
"8539","public-order","On or near Bus/coach Station","2017-06","52.479129","-1.899746","Ladywood"
"8540","public-order","On or near Smallbrook Queensway","2017-06","52.476115","-1.897456","Ladywood"
"8541","public-order","On or near Bagot Street","2017-06","52.489254","-1.892227","Aston"
"8542","public-order","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8543","public-order","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8544","public-order","On or near Shopping Area","2017-06","52.482067","-1.897796","Ladywood"
"8545","public-order","On or near Bennett's Hill","2017-06","52.480100","-1.900392","Ladywood"
"8546","public-order","On or near Stephenson Street","2017-06","52.478743","-1.900586","Ladywood"
"8547","public-order","On or near Shopping Area","2017-06","52.481417","-1.894661","Ladywood"
"8548","public-order","On or near Further/higher Educational Building","2017-06","52.481092","-1.903261","Ladywood"
"8549","public-order","On or near Further/higher Educational Building","2017-06","52.488244","-1.889358","Nechells"
"8550","public-order","On or near Conference/exhibition Centre","2017-06","52.482263","-1.895969","Ladywood"
"8551","public-order","On or near Great Hampton Street","2017-06","52.488853","-1.907456","Aston"
"8552","public-order","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8553","public-order","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8554","public-order","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8555","public-order","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8556","public-order","On or near New Street","2017-06","52.479273","-1.899834","Ladywood"
"8557","public-order","On or near Pedestrian Subway","2017-06","52.469093","-1.907600","Ladywood"
"8558","public-order","On or near Ridley Street","2017-06","52.473857","-1.906265","Ladywood"
"8559","public-order","On or near Moorsom Street","2017-06","52.493769","-1.894204","Aston"
"8560","public-order","On or near Parking Area","2017-06","52.472895","-1.895079","Nechells"
"8561","public-order","On or near Nightclub","2017-06","52.475316","-1.898415","Nechells"
"8562","public-order","On or near Hockley Street","2017-06","52.490267","-1.910266","Ladywood"
"8563","public-order","On or near Navigation Street","2017-06","52.477845","-1.902119","Ladywood"
"8564","public-order","On or near Pedestrian Subway","2017-06","52.477928","-1.893624","Ladywood"
"8565","robbery","On or near Further/higher Educational Building","2017-06","52.482793","-1.885970","Nechells"
"8566","robbery","On or near Moor Street Queensway","2017-06","52.481162","-1.891231","Nechells"
"8567","robbery","On or near Further/higher Educational Building","2017-06","52.482793","-1.885970","Nechells"
"8568","robbery","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8569","robbery","On or near Nightclub","2017-06","52.475316","-1.898415","Nechells"
"8570","robbery","On or near New Meeting Street","2017-06","52.480049","-1.893280","Ladywood"
"8571","robbery","On or near Pinfold Street","2017-06","52.478888","-1.901469","Ladywood"
"8572","robbery","On or near Temple Row West","2017-06","52.480918","-1.899742","Ladywood"
"8573","robbery","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8574","robbery","On or near Parking Area","2017-06","52.472891","-1.901291","Ladywood"
"8575","robbery","On or near Constitution Hill","2017-06","52.487601","-1.904425","Aston"
"8576","robbery","On or near Parking Area","2017-06","52.479850","-1.891720","Ladywood"
"8577","robbery","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8578","robbery","On or near Summer Hill Road","2017-06","52.484240","-1.918112","Ladywood"
"8579","robbery","On or near Hockley Street","2017-06","52.490267","-1.910266","Ladywood"
"8580","robbery","On or near Shaw's Passage","2017-06","52.478437","-1.890339","Nechells"
"8581","robbery","On or near Morville Street","2017-06","52.476349","-1.920247","Ladywood"
"8582","robbery","On or near Nightclub","2017-06","52.477214","-1.911043","Ladywood"
"8583","robbery","On or near Bagot Street","2017-06","52.489254","-1.892227","Aston"
"8584","robbery","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8585","robbery","On or near Acorn Grove","2017-06","52.482217","-1.917158","Ladywood"
"8586","robbery","On or near Digbeth","2017-06","52.475487","-1.888094","Nechells"
"8587","robbery","On or near Icknield Street","2017-06","52.488348","-1.917338","Ladywood"
"8588","robbery","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8589","robbery","On or near St Paul's Square","2017-06","52.484869","-1.905152","Ladywood"
"8590","robbery","On or near Nightclub","2017-06","52.475316","-1.898415","Nechells"
"8591","robbery","On or near Parking Area","2017-06","52.479850","-1.891720","Ladywood"
"8592","robbery","On or near Pedestrian Subway","2017-06","52.470805","-1.911718","Ladywood"
"8593","robbery","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8594","robbery","On or near Mosborough Crescent","2017-06","52.493051","-1.906445","Aston"
"8595","robbery","On or near Nightclub","2017-06","52.483680","-1.892506","Ladywood"
"8596","robbery","On or near Brownsea Drive","2017-06","52.474681","-1.902494","Ladywood"
"8597","robbery","On or near Pinfold Street","2017-06","52.478888","-1.901469","Ladywood"
"8598","robbery","On or near Curzon Street","2017-06","52.482458","-1.883320","Nechells"
"8599","robbery","On or near Cambridge Street","2017-06","52.480107","-1.908490","Ladywood"
"8600","robbery","On or near Constitution Hill","2017-06","52.487601","-1.904425","Aston"
"8601","robbery","On or near Spring Hill","2017-06","52.485330","-1.921261","Soho"
"8602","robbery","On or near Ellen Street","2017-06","52.487505","-1.919534","Soho"
"8603","robbery","On or near Pedestrian Subway","2017-06","52.483135","-1.895820","Ladywood"
"8604","robbery","On or near Nightclub","2017-06","52.483680","-1.892506","Ladywood"
"8605","robbery","On or near New Meeting Street","2017-06","52.480049","-1.893280","Ladywood"
"8606","robbery","On or near Further/higher Educational Building","2017-06","52.481840","-1.905954","Ladywood"
"8607","robbery","On or near Barrack Street","2017-06","52.485321","-1.878777","Nechells"
"8608","robbery","On or near Moor Street Queensway","2017-06","52.481162","-1.891231","Nechells"
"8609","robbery","On or near Wrentham Street","2017-06","52.470901","-1.897159","Nechells"
"8610","robbery","On or near Further/higher Educational Building","2017-06","52.482793","-1.885970","Nechells"
"8611","robbery","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8612","robbery","On or near Hurst Street","2017-06","52.473615","-1.896181","Nechells"
"8613","robbery","On or near Nightclub","2017-06","52.475571","-1.914403","Ladywood"
"8614","robbery","On or near Parking Area","2017-06","52.475494","-1.896280","Nechells"
"8615","robbery","On or near Temple Row West","2017-06","52.480918","-1.899742","Ladywood"
"8616","robbery","On or near Holloway Head","2017-06","52.473864","-1.903056","Ladywood"
"8617","robbery","On or near Beak Street","2017-06","52.476550","-1.901636","Ladywood"
"8618","robbery","On or near Pedestrian Subway","2017-06","52.485072","-1.900145","Aston"
"8619","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8620","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8621","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8622","shoplifting","On or near Pedestrian Subway","2017-06","52.477535","-1.896319","Ladywood"
"8623","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8624","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8625","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8626","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8627","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8628","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8629","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8630","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8631","shoplifting","On or near Shopping Area","2017-06","52.479224","-1.895697","Ladywood"
"8632","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8633","shoplifting","On or near Pedestrian Subway","2017-06","52.478199","-1.894919","Ladywood"
"8634","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8635","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8636","shoplifting","On or near Shopping Area","2017-06","52.479224","-1.895697","Ladywood"
"8637","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8638","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8639","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8640","shoplifting","On or near Park Street","2017-06","52.477585","-1.892079","Nechells"
"8641","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8642","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8643","shoplifting","On or near Pedestrian Subway","2017-06","52.478199","-1.894919","Ladywood"
"8644","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8645","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8646","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8647","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8648","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8649","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8650","shoplifting","On or near Shopping Area","2017-06","52.479224","-1.895697","Ladywood"
"8651","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8652","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8653","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8654","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8655","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8656","shoplifting","On or near Pedestrian Subway","2017-06","52.477928","-1.893624","Ladywood"
"8657","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8658","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8659","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8660","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8661","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8662","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8663","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8664","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8665","shoplifting","On or near Spring Hill","2017-06","52.485330","-1.921261","Soho"
"8666","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8667","shoplifting","On or near Spring Hill","2017-06","52.485330","-1.921261","Soho"
"8668","shoplifting","On or near Parking Area","2017-06","52.476121","-1.904376","Ladywood"
"8669","shoplifting","On or near Stephenson Street","2017-06","52.478743","-1.900586","Ladywood"
"8670","shoplifting","On or near Park Street","2017-06","52.477585","-1.892079","Nechells"
"8671","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8672","shoplifting","On or near Park Street","2017-06","52.477585","-1.892079","Nechells"
"8673","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8674","shoplifting","On or near Stephenson Street","2017-06","52.478743","-1.900586","Ladywood"
"8675","shoplifting","On or near Shopping Area","2017-06","52.481417","-1.894661","Ladywood"
"8676","shoplifting","On or near The Priory Queensway","2017-06","52.482613","-1.895379","Ladywood"
"8677","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8678","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8679","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8680","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8681","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8682","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8683","shoplifting","On or near The Priory Queensway","2017-06","52.482613","-1.895379","Ladywood"
"8684","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8685","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8686","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8687","shoplifting","On or near Temple Row","2017-06","52.480611","-1.898815","Ladywood"
"8688","shoplifting","On or near Shopping Area","2017-06","52.482067","-1.897796","Ladywood"
"8689","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8690","shoplifting","On or near Stephenson Street","2017-06","52.478743","-1.900586","Ladywood"
"8691","shoplifting","On or near Navigation Street","2017-06","52.477845","-1.902119","Ladywood"
"8692","shoplifting","On or near Shopping Area","2017-06","52.482067","-1.897796","Ladywood"
"8693","shoplifting","On or near Stephenson Street","2017-06","52.478743","-1.900586","Ladywood"
"8694","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8695","shoplifting","On or near Park/open Space","2017-06","52.477408","-1.917683","Ladywood"
"8696","shoplifting","On or near Pedestrian Subway","2017-06","52.478199","-1.894919","Ladywood"
"8697","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8698","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8699","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8700","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8701","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8702","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8703","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8704","shoplifting","On or near Bus/coach Station","2017-06","52.479129","-1.899746","Ladywood"
"8705","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8706","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8707","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8708","shoplifting","On or near Spring Hill","2017-06","52.485330","-1.921261","Soho"
"8709","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8710","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8711","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8712","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8713","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8714","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8715","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8716","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8717","shoplifting","On or near Pedestrian Subway","2017-06","52.479878","-1.892382","Ladywood"
"8718","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8719","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8720","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8721","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8722","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8723","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8724","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8725","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8726","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8727","shoplifting","On or near Spring Hill","2017-06","52.485330","-1.921261","Soho"
"8728","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8729","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8730","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8731","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8732","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8733","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8734","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8735","shoplifting","On or near Shopping Area","2017-06","52.479224","-1.895697","Ladywood"
"8736","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8737","shoplifting","On or near Supermarket","2017-06","52.475915","-1.905392","Ladywood"
"8738","shoplifting","On or near Pedestrian Subway","2017-06","52.478199","-1.894919","Ladywood"
"8739","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8740","shoplifting","On or near Park Street","2017-06","52.477585","-1.892079","Nechells"
"8741","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8742","shoplifting","On or near Pedestrian Subway","2017-06","52.477535","-1.896319","Ladywood"
"8743","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8744","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8745","shoplifting","On or near Queens Drive","2017-06","52.476997","-1.898485","Ladywood"
"8746","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8747","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8748","shoplifting","On or near Queens Drive","2017-06","52.476997","-1.898485","Ladywood"
"8749","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8750","shoplifting","On or near Shopping Area","2017-06","52.481417","-1.894661","Ladywood"
"8751","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8752","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8753","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8754","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8755","shoplifting","On or near Navigation Street","2017-06","52.477845","-1.902119","Ladywood"
"8756","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8757","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8758","shoplifting","On or near Parking Area","2017-06","52.475494","-1.896280","Nechells"
"8759","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8760","shoplifting","On or near Parking Area","2017-06","52.475494","-1.896280","Nechells"
"8761","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8762","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8763","shoplifting","On or near Shopping Area","2017-06","52.479224","-1.895697","Ladywood"
"8764","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8765","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8766","shoplifting","On or near Pedestrian Subway","2017-06","52.477535","-1.896319","Ladywood"
"8767","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8768","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8769","shoplifting","On or near Supermarket","2017-06","52.482715","-1.898516","Ladywood"
"8770","shoplifting","On or near Pedestrian Subway","2017-06","52.478199","-1.894919","Ladywood"
"8771","shoplifting","On or near Petrol Station","2017-06","52.494025","-1.910096","Aston"
"8772","shoplifting","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8773","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8774","shoplifting","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8775","shoplifting","On or near The Priory Queensway","2017-06","52.482613","-1.895379","Ladywood"
"8776","shoplifting","On or near Pedestrian Subway","2017-06","52.477535","-1.896319","Ladywood"
"8777","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8778","shoplifting","On or near Queens Drive","2017-06","52.476997","-1.898485","Ladywood"
"8779","shoplifting","On or near Hall Street","2017-06","52.488979","-1.907868","Aston"
"8780","shoplifting","On or near The Priory Queensway","2017-06","52.482613","-1.895379","Ladywood"
"8781","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8782","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8783","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8784","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8785","shoplifting","On or near Pedestrian Subway","2017-06","52.477784","-1.893786","Ladywood"
"8786","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8787","shoplifting","On or near Park Street","2017-06","52.477585","-1.892079","Nechells"
"8788","shoplifting","On or near Bus/coach Station","2017-06","52.476951","-1.897425","Ladywood"
"8789","shoplifting","On or near The Priory Queensway","2017-06","52.482613","-1.895379","Ladywood"
"8790","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8791","shoplifting","On or near Granville Street","2017-06","52.474920","-1.909428","Ladywood"
"8792","shoplifting","On or near Shopping Area","2017-06","52.481371","-1.893689","Ladywood"
"8793","shoplifting","On or near Shopping Area","2017-06","52.477828","-1.892903","Nechells"
"8794","shoplifting","On or near Shopping Area","2017-06","52.479366","-1.893782","Ladywood"
"8795","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8796","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8797","shoplifting","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8798","shoplifting","On or near Parking Area","2017-06","52.477951","-1.899263","Ladywood"
"8799","shoplifting","On or near Conference/exhibition Centre","2017-06","52.479343","-1.898111","Ladywood"
"8800","shoplifting","On or near Further/higher Educational Building","2017-06","52.475448","-1.885768","Nechells"
"8801","shoplifting","On or near Pedestrian Subway","2017-06","52.478199","-1.894919","Ladywood"
"8802","theft-from-the-person","On or near Branston Street","2017-06","52.489512","-1.910282","Ladywood"
"8803","theft-from-the-person","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8804","theft-from-the-person","On or near Nightclub","2017-06","52.475571","-1.914403","Ladywood"
"8805","theft-from-the-person","On or near Beak Street","2017-06","52.476550","-1.901636","Ladywood"
"8806","theft-from-the-person","On or near Upper William Street","2017-06","52.475523","-1.910428","Ladywood"
"8807","theft-from-the-person","On or near Nightclub","2017-06","52.477214","-1.911043","Ladywood"
"8808","theft-from-the-person","On or near Nightclub","2017-06","52.475316","-1.898415","Nechells"
"8809","theft-from-the-person","On or near Nightclub","2017-06","52.475571","-1.914403","Ladywood"
"8810","theft-from-the-person","On or near Lower Trinity Street","2017-06","52.475192","-1.881514","Nechells"
"8811","theft-from-the-person","On or near Lower Trinity Street","2017-06","52.475192","-1.881514","Nechells"
"8812","theft-from-the-person","On or near Further/higher Educational Building","2017-06","52.475448","-1.885768","Nechells"
"8813","theft-from-the-person","On or near Shopping Area","2017-06","52.476815","-1.895378","Ladywood"
"8814","theft-from-the-person","On or near Nightclub","2017-06","52.475571","-1.914403","Ladywood"
"8815","theft-from-the-person","On or near Parking Area","2017-06","52.480436","-1.915218","Ladywood"
"8816","theft-from-the-person","On or near Brunswick Street","2017-06","52.477801","-1.914369","Ladywood"
"8817","theft-from-the-person","On or near Worcester Street","2017-06","52.478083","-1.895758","Ladywood"
"8818","theft-from-the-person","On or near Conference/exhibition Centre","2017-06","52.478868","-1.910789","Ladywood"
"8819","theft-from-the-person","On or near Nightclub","2017-06","52.474769","-1.899653","Nechells"
"8820","theft-from-the-person","On or near New Street","2017-06","52.479273","-1.899834","Ladywood"
"8821","theft-from-the-person","On or near Alcester Street","2017-06","52.474475","-1.882900","Nechells"
"8822","theft-from-the-person","On or near Broad Street","2017-06","52.476514","-1.912590","Ladywood"
"8823","theft-from-the-person","On or near Shopping Area","2017-06","52.480169","-1.896092","Ladywood"
"8824","theft-from-the-person","On or near Parking Area","2017-06","52.472895","-1.895079","Nechells"
"8825","theft-from-the-person","On or near Pedestrian Subway","2017-06","52.477928","-1.893624","Ladywood"
"8826","theft-from-the-person","On or near Further/higher Educational Building","2017-06","52.481092","-1.903261","Ladywood"
"8827","theft-from-the-person","On or near Parking Area","2017-06","52.474235","-1.895841","Nechells"
"8828","theft-from-the-person","On or near Shopping Area","2017-06","52.479224","-1.895697","Ladywood"
"8829","theft-from-the-person","On or near St Paul's Square","2017-06","52.484869","-1.905152","Ladywood"
"8830","theft-from-the-person","On or near Mosborough Crescent","2017-06","52.493051","-1.906445","Aston"
"8831","theft-from-the-person","On or near Parking Area","2017-06","52.472895","-1.895079","Nechells"
"8832","theft-from-the-person","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8833","theft-from-the-person","On or near Pedestrian Subway","2017-06","52.477928","-1.893624","Ladywood"
"8834","theft-from-the-person","On or near Temple Row West","2017-06","52.480918","-1.899742","Ladywood"
"8835","theft-from-the-person","On or near Shopping Area","2017-06","52.479224","-1.895697","Ladywood"
"8836","theft-from-the-person","On or near Pedestrian Subway","2017-06","52.483135","-1.895820","Ladywood"
"8837","theft-from-the-person","On or near Bromsgrove Street","2017-06","52.473040","-1.897022","Nechells"
"8838","theft-from-the-person","On or near Pedestrian Subway","2017-06","52.478997","-1.893194","Ladywood"
"8839","theft-from-the-person","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8840","theft-from-the-person","On or near Police Station","2017-06","52.476433","-1.890594","Nechells"
"8841","theft-from-the-person","On or near Oozells Street","2017-06","52.477251","-1.912118","Ladywood"
"8842","theft-from-the-person","On or near Nightclub","2017-06","52.485856","-1.902396","Ladywood"
"8843","theft-from-the-person","On or near Parking Area","2017-06","52.476121","-1.904376","Ladywood"
"8844","theft-from-the-person","On or near Shopping Area","2017-06","52.480054","-1.898419","Ladywood"
"8845","theft-from-the-person","On or near Nightclub","2017-06","52.474394","-1.914670","Ladywood"
"8846","theft-from-the-person","On or near Pedestrian Subway","2017-06","52.477535","-1.896319","Ladywood"
"8847","theft-from-the-person","On or near Lower Trinity Street","2017-06","52.475192","-1.881514","Nechells"
